0.00019323	0.00018515	0.00017709	0.00018899	0.00017118	0.0001981	0.00019859	0.00019031	0.00018025	0.00018994
0.00013824	0.00013117	0.00012612	0.00013784	0.00012263	0.00013812	0.00014001	0.0001366	0.00013293	0.00013267
0.00018108	0.00018062	0.00016524	0.00017486	0.00015562	0.00018766	0.00017627	0.0001882	0.00017242	0.00016374
0.0002168	0.00021268	0.00020138	0.00021048	0.00018572	0.00022887	0.00021206	0.0002291	0.00020949	0.00019702
0.00014228	0.00014248	0.00013053	0.00013253	0.00012189	0.00014487	0.00013377	0.00013793	0.0001333	0.00012323
0.00068122	0.00026208	0.00043659	0.00045601	0.00036937	0.00062775	0.00029026	0.00033694	0.00050717	0.0005655
0.00023158	0.00049082	0.0001427	0.00034232	0.00046173	0.00037252	0.00042301	0.000356	0.0004634	0.00047023
0.00014859	0.00012722	0.00014232	0.00012251	0.00014381	0.00012943	0.00015457	0.00013017	0.0001278	0.00015431
0.00020747	0.00019983	0.00019504	0.00020167	0.00018014	0.0002231	0.00020351	0.00021545	0.00019294	0.00018445
0.00014935	0.0001436	0.00014476	0.00014986	0.00013007	0.00016192	0.00014759	0.00015575	0.00014035	0.00013378
0.00018066	0.00016835	0.00015808	0.00017881	0.00016316	0.0001805	0.00019295	0.00017112	0.00016756	0.00018039
0.00010184	9.8928e-05	9.3157e-05	0.00010292	9.4366e-05	0.00010322	0.00010834	9.8742e-05	9.6651e-05	0.00010401
0.00010797	0.00010476	9.8824e-05	0.00010876	9.819e-05	0.00010944	0.00011308	0.00010598	0.00010165	0.00010686
0.00013386	0.00012744	0.00011992	0.00013338	0.0001217	0.00013468	0.00014177	0.0001284	0.00012615	0.00013514
0.00012314	0.0001174	0.00011003	0.00012401	0.00011181	0.00012079	0.00012906	0.00011777	0.00011666	0.00011876
0.00024605	0.00024078	0.00022357	0.00023423	0.00021572	0.00025892	0.00024748	0.00024919	0.00022753	0.00022307
0.0001981	0.00019064	0.00019107	0.00019538	0.00017162	0.00021474	0.00019623	0.00020846	0.00018701	0.00017972
0.00022403	0.00024492	0.00024946	0.00026964	0.00027346	0.00025179	0.0001798	0.00023193	0.00027653	0.00027499
0.00087871	0.0009434	0.00051157	0.00018926	0.00054049	0.00099458	0.00019058	0.00046014	0.00018224	0.00059829
0.00015911	0.00015299	0.00014853	0.00015907	0.00014095	0.00015993	0.00015861	0.0001583	0.00015295	0.00015008
0.00018097	0.00016686	0.00015694	0.00017563	0.00016456	0.00017603	0.0001894	0.00016668	0.00016821	0.0001778
0.00017065	0.00016049	0.00015905	0.00017249	0.00015633	0.00017433	0.00017609	0.00016588	0.00016122	0.00016539
0.00016848	0.00015743	0.00014797	0.00016481	0.00015277	0.00016609	0.00017579	0.00015886	0.00015841	0.00016434
0.00013641	0.00013127	0.00012215	0.00013532	0.0001203	0.0001362	0.00013767	0.00013323	0.00012839	0.00012809
0.00016627	0.0001509	0.00014135	0.00016037	0.00015009	0.00015918	0.00017245	0.00015061	0.00015655	0.00015837
0.00010012	9.7562e-05	9.1028e-05	0.00010104	9.1942e-05	0.00010092	0.00010628	9.6584e-05	9.4594e-05	0.00010142
0.00016623	0.00011579	0.00017058	0.00020449	0.00012715	0.00029755	0.00018565	0.00018544	0.00028072	0.00030354
0.00028088	0.00021825	0.00031617	0.00021345	0.00022561	0.00023413	0.00030051	0.00024622	0.00020749	0.0002128
0.00010841	9.8241e-05	0.00010192	0.0001087	9.2652e-05	0.00010727	0.00010982	9.6843e-05	0.00010297	0.00011189
0.0028604	0.0040931	0.00069769	0.0010491	0.00053648	0.0029379	0.0022794	0.0039852	0.00078389	0.0034256
0.00014422	0.00013925	0.00012942	0.0001345	0.00012144	0.00015358	0.00013812	0.00015138	0.00013445	0.00012976
0.00064771	0.0017244	0.0014333	0.0029418	0.00023691	0.00066494	0.00062498	0.00077734	0.00093506	0.0023586
0.00013213	0.00013507	0.0001207	0.00013589	0.00011877	0.00014017	0.00012984	0.00013774	0.00012286	0.00013155
0.00012271	0.00012003	0.00011194	0.00012317	0.00011052	0.00012571	0.00012853	0.00012029	0.00011429	0.00012503
0.00016532	0.00016134	0.00014704	0.0001636	0.00014639	0.00016703	0.00017343	0.00016146	0.0001523	0.00017023
0.00013569	0.00013189	0.00012192	0.00013675	0.00011767	0.00013543	0.0001378	0.00013381	0.00012785	0.0001354
0.00013024	0.00012633	0.00011507	0.00013075	0.00011623	0.00012794	0.00013435	0.00012277	0.00012141	0.00012869
0.00012286	0.0001186	0.00010843	0.00012166	0.00010645	0.00012323	0.0001254	0.00011943	0.00011383	0.00012313
0.00053778	0.00055031	0.00055336	0.00039918	0.00029439	0.00063249	0.00063013	0.00045517	0.00063299	0.00043031
0.00016303	0.00032126	0.00018696	0.00023861	0.00026447	0.00019369	0.00021333	0.00024352	0.00013583	0.00015251
0.00021827	0.00020827	0.00018984	0.00020998	0.00019024	0.00021491	0.00022662	0.00021114	0.00020105	0.00021832
0.00014573	0.00014064	0.00013046	0.00014391	0.00013021	0.00014552	0.00015306	0.00014	0.0001342	0.000149
0.00019123	0.0001836	0.00016909	0.00018813	0.00016786	0.00019347	0.00019876	0.0001846	0.00017609	0.00019346
0.0001894	0.00018521	0.00016989	0.00018138	0.00015895	0.00019474	0.00018639	0.00019034	0.00017582	0.00017822
0.00010208	0.00010027	9.2168e-05	0.00010156	8.9508e-05	0.00010166	0.00010386	9.7869e-05	9.418e-05	0.00010049
0.0010999	0.0018279	0.0026112	0.0018097	0.0014133	0.0008821	0.0030198	0.0022649	0.0019122	0.0034142
0.0001779	0.00017224	0.00015584	0.00017493	0.00015599	0.00017608	0.0001875	0.00017193	0.00016362	0.00018393
0.00013804	0.00013349	0.00012952	0.00013878	0.00012164	0.00013933	0.00013999	0.00013951	0.00013412	0.00013483
0.00020624	0.00019978	0.00019796	0.00020619	0.00018575	0.00021411	0.00021334	0.00021379	0.00019988	0.00020396
0.00020953	0.00020173	0.00019086	0.00020796	0.00018626	0.00021131	0.00022188	0.00020546	0.00019377	0.00020823
0.0001172	0.00011413	0.00010819	0.00011864	0.00010532	0.00011784	0.00012346	0.00011391	0.00011134	0.00011912
0.00011652	0.00013031	0.00011621	0.00012285	0.00011796	0.00011408	0.00012468	0.00012365	0.00010932	0.00012318
9.4895e-05	9.3634e-05	8.6621e-05	9.7055e-05	8.6158e-05	9.4926e-05	0.00010028	9.2721e-05	8.8861e-05	9.614e-05
0.00014023	0.00013702	0.00012701	0.00014037	0.00012447	0.00014044	0.00014761	0.00013795	0.00013061	0.00014223
0.00012714	0.00014077	0.00012545	0.00013356	0.00012479	0.0001266	0.00013665	0.00013596	0.00011789	0.00013077
0.00021489	0.00028424	0.00031264	0.00026978	0.00025276	0.00022054	0.00023808	0.00024994	0.00030002	0.00019586
0.00038851	0.00032836	0.00047456	0.00057415	0.00041888	0.00049777	0.00037977	0.00022332	0.00028987	0.00044714
0.00086871	0.0011689	0.00054592	0.00051374	0.00030942	0.0008639	0.00063604	0.00038825	0.0018642	0.00042418
0.00015839	0.00015349	0.00014686	0.00015837	0.00014193	0.0001591	0.00016495	0.00015637	0.0001503	0.00015943
0.003669	0.0016092	0.0036353	0.0030092	0.0037009	0.0033856	0.0040375	0.0037627	0.0017368	0.0043146
0.00016265	0.00015874	0.00014438	0.00015794	0.00014358	0.00016442	0.00016873	0.0001587	0.00014851	0.000165
8.0238e-05	7.4514e-05	7.123e-05	7.5027e-05	7.0915e-05	7.5578e-05	7.962e-05	7.0837e-05	7.4927e-05	7.5298e-05
0.00012777	0.0001222	0.00011458	0.00012926	0.00011439	0.00012454	0.00013379	0.00012297	0.00011749	0.00012702
0.00010478	0.00012058	0.00014424	0.00013237	0.00011001	0.00015104	0.00013726	0.0001308	0.00011348	0.00010779
9.0301e-05	8.8378e-05	8.2228e-05	9.0276e-05	8.1484e-05	9.1232e-05	9.4697e-05	8.7281e-05	8.2383e-05	9.2348e-05
0.00021827	0.000207	0.00019415	0.00021613	0.0001933	0.00021551	0.00023502	0.00021122	0.00019654	0.00023086
0.00019611	0.00018879	0.00017244	0.0001917	0.00017344	0.00019583	0.00020782	0.00019001	0.00017681	0.00020725
0.00016489	0.00015952	0.00014615	0.00015941	0.00014588	0.0001659	0.00017261	0.0001612	0.0001503	0.00017231
0.00011148	0.00010925	0.00010191	0.00011209	9.9626e-05	0.00011201	0.000115	0.00010968	0.00010454	0.00011036
0.00087524	0.0058958	0.0029032	0.0050569	0.0070693	0.0026233	0.0032845	0.0061469	0.0022526	0.0012968
7.7995e-05	7.6383e-05	6.9956e-05	8.0501e-05	7.026e-05	7.5297e-05	8.0521e-05	7.4681e-05	7.2864e-05	7.5976e-05
7.1731e-05	7.2346e-05	6.5542e-05	7.2698e-05	6.6615e-05	7.3087e-05	7.5352e-05	7.1439e-05	6.7237e-05	7.1977e-05
0.00016999	0.00016379	0.00015282	0.00017072	0.00015102	0.00016846	0.00017726	0.00016848	0.00015689	0.00017238
0.00010085	0.0001027	9.5388e-05	0.00010413	9.5214e-05	0.00010417	0.00010241	0.00010719	9.5819e-05	9.5901e-05
0.00017887	0.00019864	0.0001752	0.00019139	0.00018007	0.00019471	0.00018913	0.00021052	0.00017535	0.00016967
0.00020719	0.0002064	0.0001902	0.00021176	0.00018857	0.00019823	0.00020851	0.00019477	0.00019367	0.00020691
0.00017366	0.00018256	0.00017225	0.00017849	0.00016528	0.00019466	0.00018276	0.00019778	0.00017466	0.00016335
0.00016828	0.00016196	0.00015385	0.00016718	0.00015061	0.00016863	0.00017488	0.00016769	0.00015807	0.00017105
8.2995e-05	8.194e-05	7.6317e-05	8.4478e-05	7.5562e-05	8.3606e-05	8.7345e-05	8.1521e-05	7.7956e-05	8.4773e-05
8.9373e-05	9.0914e-05	8.1392e-05	8.8825e-05	8.3931e-05	9.2235e-05	9.1892e-05	9.0172e-05	8.14e-05	8.9813e-05
0.00019582	0.00020759	0.00019544	0.0002102	0.00019317	0.00021932	0.00020523	0.00022661	0.00019162	0.00018068
0.0002513	0.00023119	0.000354	0.00025399	0.00023249	0.00031806	0.00030379	0.000236	0.00021508	0.00020908
0.00016968	0.00017172	0.00016361	0.00017291	0.00015437	0.00017799	0.00017166	0.00017582	0.00016125	0.00015915
0.00029158	0.00030748	0.00024455	0.00027921	0.0003287	0.00020285	0.00029969	0.00022813	0.0003106	0.00032505
0.00016634	0.00015846	0.00015046	0.00016428	0.00014849	0.00016526	0.00017558	0.00016126	0.00015213	0.00017121
0.00016282	0.00016729	0.00019533	0.00014223	0.0001408	0.0002083	0.00019271	0.00018015	0.00016277	0.00014746
0.00013178	0.00013221	0.00012096	0.00013482	0.00012074	0.00013387	0.00013974	0.00013308	0.00012415	0.00013418
0.00019552	0.00018854	0.00017717	0.00019285	0.00017453	0.00019409	0.00020709	0.0001886	0.00017836	0.00020173
0.00032724	0.00026157	0.00024804	0.00022826	0.00023673	0.00027509	0.00026308	0.00023508	0.00022357	0.0003081
0.00014283	0.00013964	0.00013051	0.00014472	0.00012969	0.0001429	0.0001487	0.0001423	0.00013266	0.00014359
0.00016211	0.0001555	0.00014987	0.00016112	0.00014674	0.00016337	0.00017146	0.0001604	0.00014985	0.00016365
0.00015637	0.00015083	0.00014351	0.00015544	0.00014022	0.00015779	0.00016588	0.00015375	0.00014302	0.00016231
0.00018368	0.00017331	0.00016605	0.0001838	0.00016446	0.00018447	0.00019667	0.00018088	0.00016667	0.00018937
0.00019219	0.00018196	0.00016614	0.00018408	0.00016964	0.00018721	0.00020376	0.0001831	0.00017221	0.00019971
9.6587e-05	9.9556e-05	9.434e-05	9.791e-05	9.532e-05	0.00010135	0.00010654	0.00010081	9.2335e-05	0.00010109
0.00020285	0.00025475	0.00025792	0.00024303	0.0002323	0.00021604	0.00021963	0.00023983	0.00024921	0.00017793
0.00014705	0.00015641	0.00014001	0.00015325	0.00014066	0.00015588	0.00015623	0.00015828	0.00014277	0.0001493
0.00016943	0.00013204	0.00015868	0.00012301	0.00017677	0.00012836	0.00018511	0.00012861	0.00012844	0.00017385
0.00013367	0.00013994	0.00013036	0.0001382	0.00012693	0.00014656	0.00013927	0.0001496	0.00012817	0.00012419
0.00013844	0.00016823	0.00015686	9.6519e-05	0.00012765	0.00013423	0.00010797	0.00014845	0.00013704	0.00013037
0.0002351	0.0002246	0.00022204	0.00023781	0.0002147	0.0002375	0.00024084	0.00024158	0.00021985	0.00022699
0.00019469	0.0001848	0.00017885	0.00019295	0.00017304	0.00019219	0.0002074	0.00019122	0.00017803	0.00020278
0.00017054	0.00018426	0.00016656	0.00017854	0.00016474	0.00018533	0.00017377	0.00019472	0.00016761	0.00015711
0.00015313	0.00016972	0.00014702	0.00016231	0.00015245	0.00016407	0.00015974	0.00017371	0.00014916	0.00014501
0.00012986	0.00012713	0.00011865	0.00012804	0.00011794	0.00013167	0.00013812	0.00012822	0.00012091	0.00013457
0.00021571	0.00020574	0.00020027	0.00021799	0.00019617	0.00021689	0.00022742	0.00021467	0.0001991	0.00021712
0.00016876	0.00017043	0.00015329	0.00016558	0.00015177	0.00016874	0.00017065	0.00016462	0.00015679	0.00016378
0.00020297	0.00019227	0.00018238	0.00019841	0.00018059	0.00020205	0.00021662	0.00019645	0.00018308	0.00021255
0.00027887	0.00026337	0.0002696	0.00026493	0.0002536	0.00026559	0.00028133	0.00028069	0.00027091	0.00027687
0.00015195	0.00015794	0.0001475	0.00015758	0.00014141	0.00016189	0.00015695	0.00016453	0.00014895	0.00014358
9.6376e-05	9.6258e-05	9.1118e-05	9.9124e-05	8.9927e-05	9.7456e-05	9.8687e-05	9.7733e-05	9.2997e-05	9.3274e-05
0.00017989	0.00018041	0.00016742	0.00018139	0.00016579	0.00018709	0.00018817	0.00018449	0.00016818	0.00017904
0.00018196	0.0001988	0.00017661	0.00019177	0.00017909	0.00019661	0.00018856	0.00020709	0.00017988	0.00017124
0.00014199	0.00014913	0.0001273	0.00014856	0.00012982	0.00015119	0.00014091	0.00014729	0.00012719	0.00014127
0.00022381	0.0001613	0.00033393	0.0001571	0.00020237	0.0001916	0.00031732	0.00014275	0.00033173	0.000308
0.00041408	0.0011808	0.00081037	0.00094251	0.0012773	0.0013358	0.00044744	0.0011301	0.00083926	0.00080094
0.00021979	0.00023589	0.0002116	0.00022794	0.00021159	0.00024007	0.00022312	0.00024418	0.00022205	0.0002024
0.00016726	0.00016057	0.00015041	0.0001664	0.0001486	0.00016924	0.00017789	0.00016297	0.00015233	0.00017468
0.00015353	0.00016297	0.00015738	0.00015989	0.00015513	0.00017822	0.00015399	0.0001694	0.00014628	0.00013668
0.00017675	0.00017118	0.00016673	0.00017858	0.00015984	0.00017857	0.00018481	0.00017699	0.00016898	0.00017991
0.00011858	0.00011326	0.00010804	0.0001182	0.00010856	0.00011755	0.00012384	0.00011349	0.00010642	0.00012012
0.00013991	0.00015573	0.00014608	0.00015398	0.0001336	0.00015019	0.00015618	0.00016814	0.00013411	0.00017531
0.00014234	0.0001382	0.00012983	0.00014269	0.00012974	0.00014193	0.00015194	0.00014116	0.00013038	0.00014576
0.00017508	0.00017203	0.00016187	0.00017655	0.0001595	0.00017915	0.00018779	0.00017468	0.00016027	0.00018207
0.00011131	0.00011739	0.00011117	0.00011681	0.00010694	0.00012308	0.00011513	0.00012575	0.00011031	0.00010699
0.00019736	0.0001837	0.00017692	0.00019006	0.00017527	0.00019349	0.00020844	0.00018816	0.00017773	0.00020142
0.00017042	0.00016522	0.0001584	0.00016273	0.00016569	0.00018819	0.00018503	0.00018727	0.00016386	0.00017434
0.00012067	0.00011746	0.0001121	0.00012137	0.00011074	0.00012268	0.00012685	0.00011962	0.00011372	0.00012445
9.8928e-05	9.9999e-05	9.32e-05	0.00010374	9.1107e-05	9.8785e-05	0.00010272	9.9923e-05	9.4582e-05	9.786e-05
0.0001722	0.00018868	0.00021692	0.00020737	0.00017363	0.00022998	0.0002176	0.00020435	0.00017974	0.00017939
0.00011629	0.00011575	0.0001071	0.00011875	0.00010755	0.0001195	0.00012484	0.00011949	0.00010813	0.00011948
0.00012776	0.00012453	0.00011604	0.00012722	0.00011443	0.0001275	0.00013422	0.00012448	0.00011774	0.00013031
0.00017271	0.00017843	0.00016488	0.00017945	0.00016693	0.00018293	0.00018509	0.0001882	0.00016314	0.00017312
0.00012673	0.00012901	0.00011826	0.00013007	0.0001192	0.00012924	0.00013014	0.00013056	0.00012183	0.00012252
0.00017652	0.00017583	0.00016324	0.00017887	0.0001607	0.00018076	0.00018525	0.0001786	0.00016478	0.00017826
0.00013306	0.00014759	0.00013261	0.00014264	0.00013518	0.00014542	0.00013821	0.00015204	0.00013158	0.00012636
0.0073807	0.0051536	0.0065139	0.0034926	0.0033102	0.0031724	0.0035533	0.0041631	0.0035151	0.004129
9.6269e-05	9.5742e-05	9.0141e-05	9.8452e-05	8.8556e-05	9.6149e-05	9.9514e-05	9.6127e-05	9.0792e-05	9.6041e-05
0.00017784	0.00017406	0.00015923	0.00017271	0.00015679	0.00017768	0.00018095	0.00017423	0.00016208	0.00017697
0.00015502	0.00016591	0.00014853	0.00015854	0.00014721	0.00016352	0.00015463	0.00016883	0.00015253	0.00014244
0.0001845	0.00019995	0.00018426	0.00019773	0.00018303	0.00020666	0.00019333	0.00021544	0.00018078	0.00017374
0.00013409	0.00012672	0.00012361	0.00013295	0.00011984	0.00013487	0.00014195	0.00012906	0.00012083	0.00013791
0.00018494	0.00019243	0.00018305	0.00019093	0.0001732	0.00020143	0.0001884	0.00020169	0.00018089	0.00017136
0.00010675	0.00010595	0.00010137	0.00010775	9.8504e-05	0.00010852	0.00011155	0.00010643	0.00010087	0.00010821
0.0001846	0.00017373	0.00016258	0.00017806	0.0001608	0.0001786	0.00019328	0.00017458	0.00016423	0.00018856
0.00015588	0.00016389	0.00015576	0.00016128	0.00014508	0.00017011	0.00016107	0.00016938	0.00015516	0.00015013
0.00014706	0.00014455	0.00013542	0.00014563	0.00013211	0.00014839	0.00015411	0.00014599	0.00013529	0.00014922
9.9872e-05	9.8706e-05	9.3814e-05	0.00010033	9.0523e-05	0.00010134	0.00010259	9.8535e-05	9.3591e-05	9.8786e-05
0.00015407	0.00017245	0.00015323	0.00016734	0.00014916	0.0001641	0.00016305	0.00017449	0.00014879	0.0001455
0.00014347	0.00013999	0.00013285	0.00014116	0.00012584	0.0001415	0.00014626	0.00013667	0.0001288	0.00014753
0.0042515	0.0037429	0.0052914	0.0047092	0.0039962	0.0044378	0.0040862	0.0046321	0.0035812	0.0033405
0.00017342	0.00016283	0.00015941	0.00016931	0.00015165	0.00016854	0.00017883	0.00016652	0.00015596	0.00017326
0.00012006	0.00011817	0.00011257	0.00011844	0.00010864	0.00011969	0.0001264	0.00011887	0.00011115	0.00012477
0.0006952	0.00024146	0.0007898	0.00054868	0.00089651	0.0010255	0.0011638	0.0009264	0.00032829	0.0013662
0.00019077	0.00018297	0.00017643	0.00018835	0.00017219	0.00019272	0.00019955	0.00019041	0.00017244	0.00019401
0.00013609	0.0001337	0.00012828	0.0001352	0.00011834	0.00012768	0.00013526	0.00013372	0.00012855	0.00012971
0.00018512	0.00017276	0.00016705	0.00017694	0.00016247	0.00017893	0.00019207	0.00017629	0.00016289	0.00018919
0.0001352	0.00012918	0.00012549	0.00013491	0.00012155	0.000135	0.00014436	0.00013288	0.00012437	0.00013988
0.00038373	0.00044139	0.0004068	0.00045449	0.00029635	0.00053879	0.00034006	0.00037491	0.00028111	0.00040546
0.00011399	0.00011708	0.00010867	0.00011738	0.0001078	0.00011775	0.00011753	0.0001199	0.00010741	0.00011
0.0002104	0.00022006	0.00022021	0.00023061	0.00020759	0.00023849	0.00022395	0.00023765	0.00020129	0.00018663
0.0001792	0.00017526	0.00017589	0.00018256	0.00015018	0.0001763	0.00017244	0.00017459	0.00016889	0.0001747
0.00012964	0.00012631	0.00012111	0.00012288	0.00012361	0.00013314	0.00012656	0.00012533	0.00012057	0.00013059
0.00013935	0.00012841	0.00011518	0.00013041	7.8169e-05	0.00011788	0.00013948	0.0001333	0.000105	9.38e-05
0.0023838	0.0021964	0.0012139	0.0026875	0.0013704	0.0024032	0.00079624	0.0012314	0.0015009	0.0011594
0.00017298	0.00015954	0.00016354	0.00017138	0.00015762	0.00017061	0.00016917	0.00017398	0.00015932	0.00016529
0.0001879	0.00011574	0.00014512	0.00013205	0.0001371	0.00016085	0.00014356	0.0001174	0.00013655	0.00017703
0.00011218	0.00010806	0.00010339	0.00011069	9.9951e-05	0.00011257	0.00011659	0.00010866	0.00010218	0.00011338
0.00022329	0.00051968	0.00038259	0.00036242	0.00042765	0.00044601	0.00034911	0.0004031	0.00032723	0.00036972
0.00010024	9.7788e-05	9.1545e-05	9.9937e-05	9.027e-05	9.9826e-05	0.000103	9.6462e-05	9.1497e-05	0.0001003
0.00069383	0.00038341	0.00075281	0.00047154	0.00081699	0.00086506	0.00092985	0.0006964	0.00040926	0.0011531
0.00013221	0.0001275	0.00012337	0.00013083	0.00011997	0.00013409	0.00013639	0.0001309	0.00011865	0.00013305
0.00012845	0.00012671	0.00012136	0.00012939	0.00011684	0.00013047	0.00013016	0.00012908	0.00011916	0.00012463
0.00018125	0.00018034	0.00017369	0.00018177	0.0001669	0.00019068	0.00018506	0.0001889	0.00016867	0.00017283
0.00012352	0.00013313	0.00012078	0.0001311	0.00012176	0.00013523	0.00012598	0.00013877	0.00012008	0.00011648
0.0004737	0.00039513	0.00039263	0.00029879	0.00054364	0.00048276	0.00049261	0.0006112	0.00054051	0.00036264
0.00071768	0.00078019	0.00094803	0.0012168	0.00078123	0.00063836	0.00033633	0.00043718	0.00086632	0.00060277
0.00015755	0.00015022	0.00014258	0.00015295	0.00014105	0.00015625	0.000165	0.00015304	0.00014035	0.00016261
0.00015935	0.00015867	0.00015371	0.00016449	0.00014768	0.00016846	0.00016385	0.00016608	0.00015265	0.00015716
0.00014488	0.00013946	0.00013	0.00014251	0.00012889	0.00014296	0.00014982	0.00013944	0.00012968	0.00014632
0.00019106	0.00017057	0.00012773	0.00014692	0.00025301	0.00021021	0.00020024	0.00013868	0.00020814	0.00019232
0.00018451	0.00017632	0.00017312	0.000183	0.00016859	0.00018514	0.00019304	0.00018234	0.00016787	0.00018577
0.00015573	0.0001475	0.0001431	0.00015377	0.00013963	0.00015469	0.00016097	0.00015051	0.00014077	0.00015755
0.00016911	0.00016187	0.00015911	0.00016993	0.00015243	0.00017171	0.00017553	0.00016632	0.000154	0.00017003
0.00015733	0.00015301	0.00014159	0.000157	0.00014141	0.0001589	0.00016502	0.00015452	0.00014186	0.00016224
0.00013346	0.00012871	0.0001244	0.00013324	0.00012028	0.00013453	0.00013826	0.0001297	0.0001218	0.0001351
9.0887e-05	8.7232e-05	8.2623e-05	8.9261e-05	8.2333e-05	9.0679e-05	9.4452e-05	8.6643e-05	8.3529e-05	9.2865e-05
0.00015681	0.0001485	0.00014157	0.00015356	0.0001403	0.00015673	0.00016373	0.00014948	0.00014219	0.00016217
0.00017203	0.00016973	0.00016088	0.00017775	0.00015531	0.00017845	0.00017969	0.00017267	0.00016193	0.00017183
0.00016671	0.00017024	0.00016575	0.00017166	0.00015838	0.00018134	0.0001697	0.00018236	0.00016062	0.00015766
0.00010993	0.00010822	0.00010147	0.00010962	0.00010016	0.00011161	0.0001125	0.00010724	0.00010009	0.00011001
8.6305e-05	7.4511e-05	7.8929e-05	7.8194e-05	8.6302e-05	8.4859e-05	8.7974e-05	7.4258e-05	6.4266e-05	7.9496e-05
8.98e-05	8.8277e-05	8.286e-05	8.9373e-05	8.078e-05	9.0181e-05	9.0039e-05	8.8715e-05	8.2748e-05	8.6769e-05
0.00010408	0.00010005	0.00010359	0.00010261	0.0001009	0.00011139	0.00011019	0.00010679	0.00010318	0.00010163
0.000465	0.00042743	0.00033569	0.00047664	0.00033598	0.00030851	0.00049438	0.00027911	0.00042543	0.00044387
0.00017689	0.00016824	0.00016567	0.00017746	0.00015977	0.00017902	0.00018576	0.00017513	0.00016159	0.00018082
0.00014208	0.0001351	0.00013773	0.0001442	0.00012812	0.0001447	0.00014534	0.00014214	0.00013318	0.00014128
