3.170470727015792800e-01,6.968361766571704585e-01,3.233875588628322140e-01,3.832140756440419183e-01,5.682347695783470654e-01,8.360969870679368920e-01,1.270082822469809913e-01,3.980779564284095962e-01,1.236507014314918163e-01,5.564957210871139814e-01,4.957963333009330342e-01,2.178794568224404204e-01,2.668652478420370788e-01,-3.200168763620677703e-01,7.170037477662836167e-01,3.136320372781792321e-01,-2.027213391220592242e-01,1.800312413393152511e-01,4.435485017216639347e-01,1.074729599171021732e+00
4.672874388381187405e-02,3.774089288337159620e-01,4.252013023607438269e-01,2.901859655938475724e-01,9.880581256833405046e-01,5.726879847737537110e-01,4.264622920026013286e-01,4.778570971248620736e-01,8.356187795182946632e-01,1.356852567079813165e-01,6.278670580449740024e-01,-1.151778967680191640e-01,3.568436891951563550e-01,-1.648118214304426787e-02,6.423837292664493770e-01,2.338255101276136283e-01,3.759913115278488149e-01,1.794726444374172281e-01,1.164248831132625561e+00,3.524466908211174587e-01
3.730112541316624175e-01,1.099304729170679007e+00,-4.215329981673830995e-01,-2.479625715002118092e-01,4.348581241340940817e-01,9.417853485135960767e-01,-3.750100921027783168e-02,-5.974713005801087634e-02,1.071936034116602876e+00,6.590272175617695183e-01,8.877986551986799535e-01,6.210435138864529858e-02,1.832299906351223528e-01,-5.730632794051842005e-01,1.026434974396131850e+00,-5.825941467980603194e-01,1.053431053959996477e+00,-3.678335099768377248e-01,6.777259784500723472e-02,1.257878736193158487e+00
2.206427763491656258e-01,4.737701354388279551e-01,7.790063993160993849e-01,3.992063980632024056e-01,9.064549602253083593e-01,5.351105206315545093e-01,-9.370418693813648003e-02,4.801136587467187411e-01,1.106924839141761208e+00,8.995932205812799953e-01,1.261383101673150542e-01,6.116986512210611515e-01,3.057732536259016864e-01,6.316035033173810209e-01,3.288130316277811799e-02,2.488096460993395875e-01,2.374062074384160059e-01,-8.305694115001577282e-01,-2.310826756031337803e-01,1.146171519009278716e+00
1.189151928413343162e+00,-1.549829882307515727e-01,7.128748736164037814e-01,4.414607058512383664e-01,2.009194358422450588e-01,9.721373725838535762e-01,-1.013952894933552784e+00,5.151848360411769301e-01,6.526183784172395752e-01,1.908533004225074214e-01,7.314403185104163818e-02,-1.253177402140777663e-01,5.261029091245016803e-02,-9.580541746964250649e-01,8.693487097128538288e-01,-2.997249692805542542e-01,-1.995977308972228248e-01,1.639832932985316516e+00,4.589424526043681674e-01,6.312951989681248044e-01
5.072501753017982784e-01,2.156600937067822410e-01,8.436134086121915843e-02,1.151304182217257888e-01,3.805141708942779699e-01,2.408374180386687602e-01,-3.015573811886608849e-02,7.428366579010406978e-01,2.782688713326114116e-01,-1.498357946559312759e-01,2.007109617954181691e-01,6.662751089344940425e-01,3.802458429850205657e-01,8.742236282300787087e-01,1.110547535743608150e-01,6.492488897211045051e-01,9.047162478279903164e-01,8.070115317462193127e-01,3.983206964325451405e-01,9.327469676895059347e-01
1.434157748175726999e-01,4.715851147143138578e-01,3.778283805997116884e-01,5.351899195886016258e-01,-5.946617413173572730e-01,-2.898029844303498526e-01,7.731663851692471834e-01,4.336258397427270594e-01,7.408469191068950410e-01,-2.434879825226192174e-01,4.652282965864615871e-01,8.615681144107198985e-01,8.214920928566518121e-01,1.062855515445128574e-01,1.326123115784024475e-01,9.448975776015096362e-02,5.951249553989088614e-01,3.226950670559724510e-01,3.236338151355907522e-01,1.478786993851404219e-01
6.063377264913965004e-01,7.017795144642557936e-01,1.135167886968796225e+00,5.912525634466369445e-02,1.740193453107181931e-01,3.418501020571590998e-01,7.163367943715955866e-01,3.938305297848819775e-01,6.901637974063501435e-01,-1.391950250129452282e-01,1.860458241449006456e-01,2.113753155047572163e-01,3.874657468200444210e-01,3.773801906144783058e-01,7.845549774026885359e-01,5.849951037319302272e-02,-1.812148699549777364e-01,3.708592948201060446e-01,2.059149354260490228e-01,2.176540840432751311e-01
-4.717156571412108312e-01,9.144604154758028125e-01,3.907673300678546346e-01,2.113401832823445237e-01,5.945140852482039273e-01,6.620929623872403580e-01,1.009022191555081632e-01,4.225845839727477432e-02,5.529844603019831162e-01,6.725356140349927347e-01,5.505728550207310973e-02,3.790642489339834942e-01,3.732865140663919196e-02,7.509073012375560019e-01,8.434723921595401741e-01,8.368090570587785604e-02,3.850641222981545098e-01,6.800907989813972376e-01,9.357880988348060355e-03,4.428348327946878826e-01
1.314591897626906855e-02,8.694283477357314105e-01,7.978898386979255131e-01,2.129450294959920054e-01,8.358182560952068796e-01,7.659825841110443623e-01,-1.396297610930140876e-01,4.604235004344855997e-01,1.002818231713376473e+00,-3.541217362565911575e-01,5.135434428649373606e-01,-5.792188685076464782e-01,6.425761806788103936e-01,-7.595680014023834525e-01,8.276022644920701943e-01,1.161417776386374001e+00,4.953224684552079947e-03,3.370589086902286424e-01,2.037944665988621062e-01,-1.524075426603858086e-01
9.216561615242220284e-01,3.573930083049042805e-01,2.633408137163415486e-01,8.981791122067965816e-01,6.557139213989303661e-01,-5.953483018226886081e-01,1.211580458234307489e+00,2.128730064601674909e-01,3.118177612408812860e-01,7.110672796740284962e-01,-1.953765862852478996e-01,5.137686737380871976e-02,-3.674172322272239444e-01,7.206923248398415804e-01,2.374860400505500804e-02,-3.626057096994860784e-01,8.091124111219616388e-01,2.888271234802680110e-01,9.207071267579622353e-02,1.005918595388476167e+00
1.232576374961427357e+00,6.203655531413794222e-01,1.165115054274523221e+00,-6.405061249026311465e-02,2.196186592088189560e-01,5.255884379167908849e-01,1.010820164454601544e+00,-1.735250206341941784e-02,3.025108790737350839e-01,4.869532682379160149e-02,9.057017551051727011e-02,1.178143280258884706e+00,-6.810788808241634296e-02,-1.074701251691152049e+00,3.312940572847634657e-01,3.281161304598039230e-01,6.422974300523500713e-01,8.557715924816043929e-01,1.912481065358375993e-03,2.638446012674656171e-01
3.001009126375427383e-01,5.811990547965882881e-01,6.550907444220993581e-01,2.283751922822445102e-01,4.069952316312576146e-01,3.833609910367288820e-01,2.468681357287945966e-01,1.204535601125526628e-01,9.516396936668785056e-01,2.000241304507411055e-01,2.068937063044800073e-01,1.037267282279772829e+00,1.358850687254800349e-01,5.396059397689517700e-02,8.885448816457117704e-01,4.689720681115012169e-01,2.159835862205998144e-02,2.058077777850070567e-01,-1.279282867575235461e-01,1.729119061852694705e-01
2.464147447653378814e-02,7.323172442210307276e-01,2.393654995336366165e-01,4.525926041937018418e-01,3.080179557687162673e-01,5.201118784920314431e-01,9.953679886115177622e-01,-1.000380693811643434e-01,3.393486004641113607e-01,6.032583694793974827e-01,7.346222489114803134e-01,6.465401938474819588e-01,2.348506966347189973e-01,3.096574856862258085e-01,6.265969584051594987e-01,5.606900334198045704e-02,1.114880697231609208e+00,1.657590589040861262e-01,4.767385381216684981e-01,1.871847112740611663e-01
3.986820118170834593e-01,2.156285739002333779e-01,7.303491819354565040e-01,3.118368516525501510e-01,6.328270583472879185e-01,4.567447953185961862e-01,5.605299779553664097e-01,3.177029744389332500e-01,5.416971619593248244e-01,4.617209650177396818e-01,-5.791426820437568790e-02,4.064292497091041567e-01,1.117184226127506896e+00,1.330073457217649177e-02,4.819776372361554428e-01,-6.464401130098369752e-02,6.960753266947563578e-01,4.854387237374973574e-01,8.465811756271894584e-02,-3.802953716795636624e-02
7.497206494823196454e-01,2.793258213114382937e-01,1.794037723874233881e-01,1.171283065243621524e-01,3.058757595580439692e-01,1.491435839633842020e-01,4.229362411083489315e-01,4.203860512053102516e-01,2.473783091379859189e-01,3.161414425271038553e-01,1.220326240058185185e-01,5.564685613081756799e-01,2.739810451777214273e-01,1.813347248275418433e-01,2.843396129619036317e-01,-1.942609549837393257e-01,6.062011839352942077e-01,4.660462450282450431e-01,4.809343202764884140e-01,4.051660827334356840e-01
2.306138513502046516e-01,2.298173630044481330e-01,8.838301954609517619e-01,2.387993678857663338e-01,5.182022060806462660e-01,-1.167998846108995736e-01,8.878935940255486825e-01,2.853985484602098444e-01,-8.895796465557666288e-02,5.267890338650503823e-01,4.059515222486546060e-01,1.713199410689243418e-01,4.208034335590094543e-01,2.817955885168106356e-01,1.019950793269050471e-01,5.143768614181558618e-01,9.672326188593889373e-01,-3.893447902824258011e-01,1.076243464998457577e-01,8.375870936249260046e-01
8.195809500898452171e-01,-1.509308677259073306e-01,5.115957026313789902e-01,-6.639032133682232217e-02,7.869858218213291595e-03,3.007972665435329485e-01,5.242246636258444115e-01,7.926262228040449331e-01,4.809356467226408305e-01,4.511384217179894018e-01,4.581861597678825726e-01,2.010101277599340985e-01,5.856203411184208729e-01,8.651951582741191915e-01,-1.790077622800346005e-02,4.970176614216588740e-01,5.669151912922977266e-01,1.304284683293222002e-01,1.400916203098383772e-01,3.096382230025004345e-01
3.342529541299307239e-01,6.577858344742497643e-01,7.254364737142460218e-01,1.044889124252066592e+00,5.378324469477008263e-01,8.465408998946551133e-02,3.597594121450661264e-01,-1.367093541521351707e-01,6.587965225106321432e-01,6.006576390071738381e-01,3.428048628866035008e-01,-8.328725124802215107e-02,8.580682303875648564e-01,4.365838767112156793e-01,4.455266361570994760e-01,1.527843552541437999e-01,2.998920813013550291e-01,1.117822928916951952e-01,4.695013890977164928e-01,2.164886449403692348e-01
2.588850368860852735e-01,9.326692928245186032e-01,1.447247008797388768e+00,-3.985214458953455913e-03,2.863966422922875621e-01,3.927257928587090663e-01,6.658797199503116993e-01,3.971136306741129829e-01,2.197300050623457179e-01,1.570211501824028688e-01,6.584400160129426360e-02,4.285027699678521929e-01,3.949523725715897160e-01,6.583627922040604652e-01,4.566895378043909770e-01,1.514123896601521635e-01,4.704021605812144097e-02,6.422452263563163122e-01,2.490463573039378153e-01,7.427650961234518734e-01
4.196278516997515307e-01,3.528353683016804410e-01,7.132080970754743621e-02,3.971814276677059774e-01,-1.067453514396259351e-01,-1.221628067556401326e-01,-5.958373515557213729e-02,-1.103007424148780141e-01,4.336508224052905702e-01,9.662325141435563758e-01,6.075300921205567528e-01,5.795440438078586221e-01,8.122133130479328722e-01,4.487183615942229031e-01,9.450805732126540404e-01,3.598831243058467910e-01,2.390186563136819098e-01,9.066063385541255348e-01,-1.606479650006563051e-02,2.752246285766232758e-01
2.755580641389571150e-01,3.920454657360128436e-01,2.786484895194977773e-01,4.916067388084129353e-01,-2.124205992734794490e-01,5.212122895740148865e-01,2.159967096651802254e-01,-3.552291808708188392e-01,2.979364752858167376e-01,4.517578842313411114e-01,7.396116416267637383e-01,3.088542457400309527e-01,4.006137070108082843e-01,8.468174263229083509e-01,3.923133507081926763e-01,1.160354830639194063e-01,6.152739388219923278e-01,5.792022590200933685e-01,6.424753957744945287e-01,7.262114867168023569e-01
1.068794106267831195e-01,7.551865188542669083e-01,5.944415919349499422e-01,5.856898315327464521e-01,4.549175520389417970e-01,5.274074269636569445e-01,7.375114547639322060e-01,4.981396497975085214e-01,8.638971876381437154e-01,8.092849513788479276e-01,1.798314282890492166e-01,2.826454441660705141e-01,4.297602429022195913e-01,7.505478048340406827e-02,2.314468966367966285e-01,6.117037361994663858e-01,1.960217255933064673e-01,4.142847839750485872e-01,6.653883090253462917e-01,3.762985951759093006e-02
1.394450540927763438e+00,8.360095417457160671e-01,2.191579520406578829e-01,3.494886610442943797e-01,2.208097923700035325e-01,8.991569931520972947e-01,9.136438597220289948e-01,-4.017263662320839646e-01,8.356938699131793991e-01,3.592342120430959684e-01,-4.791740921458906982e-02,1.102169549708283736e+00,1.840425752513870084e-01,1.216431673060065916e-01,6.461301461708244265e-01,9.162122969687482854e-01,6.789140775449732379e-01,4.569921486730295079e-01,-4.298828590247202874e-01,4.844925599312989717e-01
-2.607316824337001515e-01,4.596277586992198079e-03,2.641061192526182322e-01,5.984452535810232954e-01,1.063533286300679670e+00,-6.741898309033801662e-02,2.519108416703346176e-01,7.684181431382838268e-01,2.811892900990268784e-01,1.901660190596994038e-01,5.092921507511966039e-01,6.097206987204234485e-01,-3.664214528614771066e-02,2.565479143545503216e-01,6.432273761109506827e-02,7.466702107428754287e-01,-1.783059363041443746e-01,4.568577233662134973e-01,8.512778389919239963e-01,-3.190967448402962092e-02
-1.688622499246879571e-01,5.177612108403549795e-01,1.331655471930526691e+00,-4.359770295922239525e-01,7.084148881914018592e-01,1.627811718509364625e-01,-7.401173303426646921e-01,2.020395781598156859e-01,9.146878305096780570e-01,4.221203949208613970e-01,8.915085191352014604e-01,7.786129393758557393e-01,9.235168667937923015e-01,2.552609457873489807e-01,-5.043166501801391033e-02,6.407262946678421445e-01,4.506200282343754138e-01,6.307704042761977936e-01,5.025250827953252619e-01,7.517539554998805551e-01
3.823664695560922699e-01,4.101375930611999565e-01,7.559128435239584887e-01,6.194073588535642383e-01,3.664155350046782167e-01,2.660686546399809727e-01,2.988996224993535344e-01,7.956812440573453049e-01,8.043127678205893583e-01,8.888542514080596257e-01,1.466116240879726806e-01,5.146084429292983042e-01,1.028115320785224052e+00,-4.486198013242152505e-01,1.445760485528646000e-01,1.625690268783745451e-01,-2.115658912848625839e-01,7.833358678909023709e-01,2.922607678105959006e-01,6.012048127789421104e-01
-5.569590450131816084e-01,-7.512957845359087283e-01,1.078568413826454186e+00,1.417594711991043033e+00,-1.140485627724294876e-01,-3.571736106762289920e-01,-3.169562620907244721e-01,6.410889911059147739e-01,-9.393123926068910334e-01,9.052607881387080280e-01,-3.015046777789337495e-01,1.380393944865679345e-01,-1.312758666731803359e-01,1.909636227555867316e-01,1.562444533539059321e+00,9.390485523467076989e-01,1.307696039632459728e+00,-5.202510052544932762e-02,2.214268353496756880e+00,3.816293900123213789e-01
8.060791836645353481e-02,-4.849205685760819007e-01,4.000859060619048613e-01,6.131263827300666158e-02,-2.890672329509658134e-01,1.056830577995566234e+00,6.560328843070185600e-01,-1.944527726571210757e-01,7.308827061157904259e-01,2.268611276849381297e-01,7.153698638570842316e-01,1.784812646706467401e-02,8.538055842903738979e-01,8.717422411247659486e-01,-5.276523330728499078e-02,1.053377711998168875e+00,1.953347091273727743e-01,1.204291805634159829e+00,3.268870392683687065e-01,4.600154468843642430e-01
5.595692653955771645e-01,2.263833847367133778e-01,7.324390688177494502e-01,-1.105381751008783914e-01,9.361200170351834382e-01,4.122050838516157500e-01,2.912748216121614081e-02,-3.946027131815327271e-01,6.816914328997221162e-01,8.001460895848411248e-01,8.640191526286628010e-01,-1.651211036195565918e-01,5.552974114640639725e-01,8.286616121018730574e-02,-2.192264991644416461e-01,5.494107515666316610e-01,-1.107931804846233464e-01,2.732260187518988914e-01,7.386927294243835762e-01,3.895111609076871151e-01
-1.262613937663888686e-01,4.327904711436004193e-01,5.764724865162301759e-01,8.393083442563773477e-01,-1.162376233538131576e-01,7.628695631719357717e-01,2.923435620856467687e-01,-1.749655537720297763e-02,6.645729832639731827e-01,3.627175479871836972e-01,5.365120734330449670e-01,6.913005888061907189e-01,1.561567872854628114e-01,3.717802857776385528e-01,-1.427989251518947955e-01,1.010836466570013581e+00,5.080317788220662933e-01,3.194673271866698139e-01,1.777114278387664503e-01,1.786672782763702172e-01
6.149363007642804080e-01,1.203139346614802152e+00,-1.989639512747540528e-01,8.267534853959315200e-01,4.926341983974565908e-01,6.748207194242326068e-01,-8.671343863065630320e-01,6.484295817559533326e-01,-2.056080811607747805e-01,1.235384096357241938e-02,6.315390848596480478e-01,5.063643403444426649e-01,4.890793973731356603e-01,-1.283898521052448671e-01,4.342249582476445102e-01,5.414114248457928547e-01,6.360539029018260626e-01,-2.743287479253019856e-01,6.474917667051044434e-01,5.501407719486750558e-01
9.133604639076392528e-01,2.665556085087046334e-01,-2.492412864473035963e-03,5.656271680392030987e-01,8.367432570489060639e-01,1.215213229054514787e-01,3.502779082387474374e-01,9.947528737830688694e-01,1.139650231129422653e-01,-2.344320877455962071e-01,2.614999882346765170e-01,1.383035039851793734e-02,7.995556979456648339e-01,6.812291339686336045e-01,3.154511649097049286e-01,4.589020915202032258e-01,2.425677265476501865e-01,2.495954473612244373e-01,4.901161678453806458e-01,6.538079960364794052e-02
-5.343345962935445309e-02,5.885543566593550713e-01,6.660166300586700672e-01,-1.143475926366840367e-01,9.888276872284222918e-01,-6.911545577204207536e-02,-7.652798495326633421e-02,1.004551961909764923e+00,5.080731761547262471e-01,6.142074117685420998e-01,6.604672219482536910e-01,4.604704227539309080e-01,-1.971290643855575508e-01,5.707414564011228375e-01,3.563765842419738816e-01,1.796385614640556572e-01,5.564026394925603025e-01,5.207922556619301035e-01,-2.267365706910022816e-01,5.063481120789588008e-01
2.849809620483445549e-01,6.902487136057213757e-01,1.101944505270216618e-01,2.069675166963061697e-01,9.955053882931913511e-01,6.271041564720423178e-01,7.865634840575261855e-01,3.761925432784992696e-01,4.629178689036090311e-01,-1.941759164724352615e-01,4.930813198867972647e-01,3.228417361716039991e-01,3.995835225865237428e-01,5.027581925269217766e-01,2.781205565375078348e-01,3.305220972755730235e-01,4.369977117767510633e-01,2.328358873280440278e-01,1.384790189593041454e-01,5.928688763971374787e-01
3.230096379039561483e-01,8.512953440241133318e-01,2.719143209247082416e-01,1.437933689614449562e-01,7.651773462699807959e-01,3.469652099315788663e-01,5.877831949455596394e-01,-1.884757839641280075e-01,2.654220568804154801e-01,9.234029312894610486e-01,5.839673519207044805e-01,1.191881494228864968e-01,3.162348334653642401e-01,1.010403705921163464e-01,6.669405952119815684e-01,6.527887923456106023e-01,3.347702114306423948e-01,8.208872653907048900e-01,6.195845955437792041e-01,2.465197713956407966e-01
6.135839196037000676e-01,3.337782766156933145e-01,7.455716446211785309e-01,6.248843929198064640e-01,5.850656725744330933e-01,8.457328397852205415e-02,4.956520780506874502e-01,4.099028014586740820e-01,9.017368590516027238e-01,3.810894394188886758e-01,7.676042099004111163e-01,6.393138926439067005e-01,-1.917874751863503924e-01,1.521129109818291081e-01,3.049073785264825864e-01,3.183834323063133298e-01,1.281007787342295645e-01,1.996035938386866715e-01,-4.145644719188361638e-01,4.706218498276302231e-01
-1.565623159597604591e-02,7.996693249922045554e-01,3.943735246033431285e-01,-3.309959679394349763e-01,8.242764580717680534e-02,2.578627592114094425e-01,4.355748953435681914e-01,1.660642888599809797e-01,5.278202003715776192e-01,1.058739144116850328e+00,3.181539785750524540e-01,3.512982103235798292e-01,5.426800409282108717e-01,8.022609063744124969e-01,-6.529373096048054492e-01,7.672314286110724912e-03,9.061711304058299721e-01,7.612924583191065242e-01,6.412363464132166957e-01,3.962327259232792942e-01
4.157277338188462013e-01,7.064277391501121439e-01,3.308353064431405199e-01,5.251230925101540992e-01,2.921440730038592226e-02,-2.963950822929433127e-01,2.713282574855289120e-01,-1.987578841518066186e-01,5.490245972135602281e-01,3.263757472699005957e-01,6.896599112326323722e-01,6.835383565597885624e-01,-2.565125409308923743e-01,3.935919686095452064e-01,5.659128458696220942e-01,7.615591435926709618e-01,-8.496888864793640250e-01,1.015989943704758147e+00,-3.472833920560717269e-01,8.621624925907054315e-01
-7.168054639616441293e-01,7.760562682386824840e-02,6.398410477967727550e-01,6.082434512486294409e-01,-2.665094242132460267e-01,2.214335156198741494e-01,3.325948929809419141e-02,9.232087905256566307e-01,5.330816287409699816e-01,-1.460494903933798674e-02,7.936796915233628180e-01,-2.657013892247995224e-01,1.505504637948578806e+00,5.027147844003844179e-01,5.845864312418650455e-01,5.747903747377213213e-01,3.337580028240865748e-01,4.458278411958663812e-01,-1.266124214531238190e-01,7.101241173294426945e-01
6.751603144060116524e-01,6.213890528952819015e-01,-1.303486252804688106e-01,-7.184200150085299219e-01,5.673260899890989473e-01,4.283949465183905514e-01,3.023725593076898588e-01,1.141134479847405458e+00,2.440766453334058950e-01,3.519181771320545327e-01,1.765641195098553717e-01,5.888450774377613772e-01,1.716472117549004972e-01,-6.443767813915989018e-02,-4.322571599520338981e-01,6.452077642804989743e-01,6.574277475010621430e-01,5.283824123857084887e-01,7.986171365300460678e-01,-2.613475511879545521e-01
4.148138793396509705e-01,9.078366256086205510e-01,9.739240153027732549e-02,8.091613505106477755e-02,8.663786417562939768e-01,7.186941506694228821e-01,3.794200848750163835e-01,7.372421718626658016e-02,7.906121770501809420e-01,2.133061546495451655e-01,3.198673059111969419e-01,2.037584925357678323e-01,3.161319223225839137e-02,5.749336853440254469e-01,8.622142568798810691e-01,7.523941297765408542e-01,7.664043518191621107e-02,5.559095400233149409e-01,6.341645423741293364e-01,-2.050996550074353150e-02
4.843355148239890107e-01,8.680715030179358971e-01,-3.772716407401949246e-01,-1.086390952996979659e-01,6.316164149510630210e-01,1.074011001299463697e+00,4.138403817727690504e-01,4.150491689438504661e-01,5.795260694262800022e-02,1.008584739997534507e+00,3.407900317394029210e-01,4.510525016213859373e-01,6.082996255823115428e-01,3.795479533784667514e-01,8.470831556515487915e-01,-2.748374105447255397e-02,-6.479416103989588116e-02,2.127754742863299242e-01,1.837183644503841695e-01,4.845491646023599719e-01
4.523479035271469884e-01,-2.406788366713671634e-01,1.814747395676413189e-01,4.126912646101852933e-01,8.130884298654877940e-01,1.165146558666632526e+00,7.034097403847445751e-01,1.642462261747580088e-01,5.570751574453716159e-01,-6.522972662419497525e-02,4.814190542456390359e-02,-3.672351150281851218e-01,2.388362574734125277e-01,5.547129919097493200e-01,-3.617439213852783886e-01,5.893972533083141618e-01,6.835203336173298894e-01,9.258813245323247454e-01,1.592802921959398377e-01,1.216011806098521442e+00
7.378176927358147674e-01,7.197385583870641312e-01,4.088093103576300180e-01,-2.811037168032435307e-01,9.057202539109602268e-01,1.694505820013211261e-01,6.266072052196507425e-01,1.819676530661488989e-01,6.917881522023024976e-01,1.236805319979714102e-01,3.027653778957566932e-01,-6.982723791600917163e-02,-2.861109941541060131e-01,1.283783488381571969e+00,4.770269551716117135e-02,-3.743347659670459571e-01,7.470352818622844060e-01,-8.977172362028736086e-02,4.765541182472224913e-01,5.874858375223003248e-01
6.946882772787873472e-01,-9.103223355764882008e-02,4.539237279591480934e-01,4.504362186913572486e-01,3.650980042914552803e-01,8.806208510939932399e-01,-1.453764454702979048e-01,7.586418547138687463e-02,3.005267447731419517e-01,5.005695135958986297e-01,3.277477993853555871e-01,6.480921772331911246e-01,2.970592120873823405e-01,4.525546359047759037e-01,2.892363861051477913e-01,6.135635428399605074e-01,6.465527336378006362e-01,-9.188538949585818572e-02,5.405689505682429452e-01,3.377165289900332934e-01
4.103551175216387237e-01,1.552992259350173543e-01,2.498762296226144097e-01,9.886127409075192718e-01,7.441560034005887392e-01,5.273233327574868845e-01,8.940340274267972731e-01,7.874111648218389270e-01,-7.979298184880403988e-02,5.003307978719916393e-01,-2.524966916487114948e-03,4.082304881997003004e-02,5.435211611596807435e-01,-4.062904529020271160e-02,6.848432857925953465e-01,1.393233373347538551e-01,8.193679179548424285e-01,-2.650457903457580366e-01,1.130763309780625780e-01,4.857978937953418841e-01
